work_year,experience_level,employment_type,job_title,salary_currency,employee_residence,remote_ratio,company_location,company_size,salary_in_usd_log
2024,SE,FT,Associate,USD,CA,0,CA,M,11.635143097694478
2024,SE,FT,Associate,USD,CA,0,CA,M,11.225243392518447
2024,SE,FT,Research Scientist,USD,US,0,US,M,12.245293358683455
2024,SE,FT,Research Scientist,USD,US,0,US,M,11.898187865760873
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.27606501735021
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,11.710956315469362
2024,MI,FT,Insight Analyst,USD,US,0,US,M,11.350406535472453
2024,MI,FT,Insight Analyst,USD,US,0,US,M,11.018629143155449
2024,SE,FT,Data Architect,USD,US,0,US,M,12.072541252905651
2024,SE,FT,Data Architect,USD,US,0,US,M,11.711776323715394
2024,SE,FT,Data Architect,USD,US,0,US,M,12.259613412458204
2024,SE,FT,Data Architect,USD,US,0,US,M,11.827736204810263
2024,SE,FT,Manager,USD,US,0,US,M,12.395452566691574
2024,SE,FT,Manager,USD,US,0,US,M,11.747997587149712
2024,SE,FT,Data Engineer,USD,US,0,US,M,11.986547539738675
2024,SE,FT,Data Engineer,USD,US,0,US,M,11.510322079100114
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.695247021764184
2024,MI,FT,Data Engineer,USD,US,0,US,M,12.463706508500222
2024,MI,FT,Data Engineer,USD,US,0,US,M,11.950922298080878
2024,MI,FT,Data Engineer,EUR,LV,0,LV,M,11.107450356812064
2024,SE,FT,Data Engineer,USD,US,100,US,M,12.011880916165731
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.410892739405076
2024,SE,FT,Data Engineer,GBP,GB,0,GB,M,11.5376180775606
2024,SE,FT,Data Engineer,GBP,GB,0,GB,M,11.407564949312402
2024,EN,FT,Data Engineer,GBP,GB,0,GB,M,11.062928363800124
2024,EN,FT,Data Engineer,GBP,GB,0,GB,M,10.714417768752456
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.65139928706347
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.077102264233213
2024,SE,FT,Machine Learning Engineer,USD,US,100,US,M,12.630359507878925
2024,SE,FT,Machine Learning Engineer,USD,US,100,US,M,12.15635705328424
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.430015877014949
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.67163715612505
2024,SE,FT,Data Scientist,USD,US,0,US,M,12.591335046320818
2024,SE,FT,Data Scientist,USD,US,0,US,M,11.67163715612505
2024,SE,FT,Data Scientist,EUR,LT,0,LT,M,11.09133097493218
2024,SE,FT,Data Scientist,EUR,LT,0,LT,M,10.685858244843748
2024,SE,FT,Data Scientist,GBP,GB,0,GB,M,11.225243392518447
2024,SE,FT,Data Scientist,GBP,GB,0,GB,M,11.042921835724492
2024,MI,FT,Data Analyst,USD,CA,0,CA,M,11.608235644774552
2024,MI,FT,Data Analyst,USD,CA,0,CA,M,11.002099841204238
2024,MI,CT,Data Analyst,USD,US,0,US,M,11.002099841204238
2024,MI,CT,Data Analyst,USD,US,0,US,M,10.596634733096073
2024,SE,FT,Data Analyst,USD,US,0,US,M,11.488632772401184
2024,SE,FT,Data Analyst,USD,US,0,US,M,10.929529148369403
2024,SE,FT,Data Analyst,GBP,GB,0,GB,M,11.191341840842766
2024,SE,FT,Data Analyst,GBP,GB,0,GB,M,11.002099841204238
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.782952602183288
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.37366339763672
2024,MI,FT,Data Analyst,USD,US,0,US,M,11.785240060290887
2024,MI,FT,Data Analyst,USD,US,0,US,M,11.444646624216935
2024,SE,FT,Data Analyst,USD,US,100,US,M,12.4529327234617
2024,SE,FT,Data Analyst,USD,US,100,US,M,11.97854449589814
2024,MI,FT,Manager,USD,US,0,US,M,12.563397378310404
2024,MI,FT,Manager,USD,US,0,US,M,12.155831429093427
2024,MI,FT,Engineer,USD,US,0,US,M,12.484461671070362
2024,MI,FT,Engineer,USD,US,0,US,M,11.871298965544542
2024,SE,FT,Associate,USD,US,100,US,M,11.736069016284437
2024,SE,FT,Associate,USD,US,100,US,M,11.350406535472453
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.599127733561657
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.02335100871488
2024,EN,FT,Analyst,USD,US,0,US,M,11.434963923500517
2024,EN,FT,Analyst,USD,US,0,US,M,10.887436932884098
2024,EN,FT,Analyst,USD,US,0,US,M,12.095141084822892
2024,EN,FT,Analyst,USD,US,0,US,M,11.744037185933616
2024,MI,FT,Software Engineer,USD,US,0,US,M,11.842229212112828
2024,MI,FT,Software Engineer,USD,US,0,US,M,11.728036844587175
2024,MI,FT,Manager,USD,US,0,US,M,11.970350312009105
2024,MI,FT,Manager,USD,US,0,US,M,11.589886506106357
2024,SE,FT,Site Reliability Engineer,USD,US,0,US,M,12.65139928706347
2024,SE,FT,Site Reliability Engineer,USD,US,0,US,M,12.077102264233213
2024,MI,FT,Data Engineer,USD,US,100,US,M,12.0015054797889
2024,MI,FT,Data Engineer,USD,US,100,US,M,11.251560700835821
2024,SE,FT,Data Engineer,USD,IT,0,IT,M,12.301382825334498
2024,SE,FT,Data Engineer,USD,IT,0,IT,M,11.47833402020061
2024,SE,FT,AI Specialist,USD,US,0,US,M,12.05583098219963
2024,SE,FT,AI Specialist,USD,US,0,US,M,11.54539265510773
2024,SE,FT,Manager,USD,US,0,US,M,12.301382825334498
2024,SE,FT,Manager,USD,US,0,US,M,11.47833402020061
2024,EN,FT,Data Analyst,USD,US,0,US,L,11.149369759939274
2024,EN,FT,Data Analyst,USD,US,0,US,L,11.054059580134949
2024,EN,FT,Data Analyst,GBP,US,100,US,M,10.804563118603802
2024,EN,FT,Data Analyst,GBP,US,100,US,M,10.685675299886803
2024,SE,FT,Data Analyst,USD,US,0,US,M,11.640702834912055
2024,SE,FT,Data Analyst,USD,US,0,US,M,11.188579408146856
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.827736204810263
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.008744383922906
2024,SE,FT,Consultant,USD,US,0,US,M,11.642197800674367
2024,SE,FT,Consultant,USD,US,0,US,M,11.286024864778307
2024,SE,FT,AI Engineer,USD,US,0,US,M,12.301382825334498
2024,SE,FT,AI Engineer,USD,US,0,US,M,11.47833402020061
2024,MI,FT,Data Manager,GBP,GB,0,GB,M,10.951280118874264
2024,MI,FT,Data Manager,GBP,GB,0,GB,M,10.796120636059609
2024,MI,FT,Encounter Data Management Professional,USD,US,0,US,M,11.283512300642423
2024,MI,FT,Encounter Data Management Professional,USD,US,0,US,M,10.96301245249619
2024,MI,FT,Data Scientist,USD,US,100,US,M,11.802605540084683
2024,MI,FT,Data Scientist,USD,US,100,US,M,11.44571671527678
2024,SE,FT,Data Scientist,USD,US,0,US,M,12.301382825334498
2024,SE,FT,Data Scientist,USD,US,0,US,M,11.47833402020061
2024,SE,FT,Data Scientist,USD,US,100,US,M,11.871997533508683
2024,SE,FT,Analyst,USD,US,0,US,M,12.081189463383483
2024,SE,FT,Analyst,USD,US,0,US,M,11.562382073682821
2024,SE,FT,Manager,USD,US,0,US,M,12.599724922741602
2024,SE,FT,Manager,USD,US,0,US,M,12.08889817466067
2024,EX,FT,Associate,USD,US,0,US,M,11.918390573078392
2024,EX,FT,Associate,USD,US,0,US,M,11.736069016284437
2024,MI,FT,Manager,USD,US,100,US,M,12.169616108519559
2024,MI,FT,Manager,USD,US,100,US,M,11.658790484753569
2024,SE,FT,Engineer,USD,US,0,US,M,12.269047444691562
2024,SE,FT,Engineer,USD,US,0,US,M,11.863582336583399
2024,MI,FT,Analytics Specialist,USD,US,100,US,M,11.534686956751742
2024,MI,FT,Analytics Specialist,USD,US,100,US,M,11.369055094550527
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.99024601017882
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.512925464970229
2024,EN,FT,Business Analyst,USD,US,0,US,M,12.05524975579559
2024,EN,FT,Business Analyst,USD,US,0,US,M,11.233211562167625
2024,SE,FT,Engineer,USD,US,0,US,M,12.560244459250788
2024,SE,FT,Engineer,USD,US,0,US,M,11.740061037553975
2024,MI,FT,Data Analyst,USD,US,0,US,M,11.476261480598637
2024,MI,FT,Data Analyst,USD,US,0,US,M,11.069758489678053
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.608235644774552
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.512925464970229
2024,MI,FT,Manager,USD,US,0,US,M,12.364357624495886
2024,MI,FT,Manager,USD,US,0,US,M,11.481434797878858
2024,SE,FT,Machine Learning Engineer,USD,US,100,US,M,12.496874845318198
2024,SE,FT,Machine Learning Engineer,USD,US,100,US,M,11.690234479940639
2024,EX,FT,Platform Engineer,USD,US,0,US,M,12.334465860298574
2024,EX,FT,Platform Engineer,USD,US,0,US,M,11.929000752190408
2024,MI,FT,Data Scientist,USD,US,0,US,M,12.283959184187244
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.541512921822141
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.734467734917464
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.240171413102685
2024,SE,FT,Data Scientist,USD,US,0,US,M,12.183315658407558
2024,SE,FT,Data Scientist,USD,US,0,US,M,11.672490034641568
2024,SE,FT,Data Scientist,USD,US,0,US,M,11.953603264834136
2024,SE,FT,Data Scientist,USD,US,0,US,M,11.464407263815502
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.56171562913966
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.156250521031495
2024,SE,FT,Data Architect,USD,US,0,US,M,12.144197241812087
2024,SE,FT,Data Architect,USD,US,0,US,M,11.401993904262946
2024,MI,FT,Product Manager,USD,US,0,US,M,12.483704382128453
2024,MI,FT,Product Manager,USD,US,0,US,M,12.002731721512143
2024,MI,FT,Manager,USD,US,100,US,M,12.388394202324129
2024,MI,FT,Manager,USD,US,100,US,M,11.982929094215963
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.528156144699286
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.904967552746252
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.947414574939787
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.513557345278134
2024,MI,FT,Data Engineer,USD,US,0,US,M,12.220961258023925
2024,MI,FT,Data Engineer,USD,US,0,US,M,11.719939634354555
2024,SE,FT,Data Engineer,USD,US,0,US,M,12.318954802586846
2024,SE,FT,Data Engineer,USD,US,0,US,M,11.81820184582296
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.886555849558373
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.194096663521611
2024,MI,FT,Data Engineer,USD,CA,0,CA,M,11.751942365440728
2024,MI,FT,Data Engineer,USD,CA,0,CA,M,11.711776323715394
2024,MI,FT,Data Engineer,USD,US,0,US,M,12.07482435892022
2024,MI,FT,Data Engineer,USD,US,0,US,M,11.57402056433004
2024,SE,FT,Data Engineer,USD,CA,0,CA,M,11.813030057420567
2024,SE,FT,Data Engineer,USD,CA,0,CA,M,11.695247021764184
2024,EX,FT,Data Engineer,USD,US,0,US,M,12.318954802586846
2024,EX,FT,Data Engineer,USD,US,0,US,M,11.81820184582296
2024,MI,FT,Data Strategist,USD,US,100,US,M,11.77528972943772
2024,MI,FT,Data Strategist,USD,US,100,US,M,11.695247021764184
2024,SE,FT,Analyst,USD,US,0,US,M,11.629107219259637
2024,SE,FT,Analyst,USD,US,0,US,M,11.136630734161844
2024,SE,FT,Engineer,USD,US,100,US,M,12.01974306733868
2024,SE,FT,Engineer,USD,US,100,US,M,11.326595886778735
2024,SE,FT,Engineer,USD,US,100,US,M,12.154779351142624
2024,SE,FT,Engineer,USD,US,100,US,M,11.461632170582678
2024,SE,FT,MLOps Engineer,USD,US,100,US,M,12.254862809699606
2024,SE,FT,MLOps Engineer,USD,US,100,US,M,11.589886506106357
2024,SE,FT,Manager,USD,US,0,US,M,12.947414574939787
2024,SE,FT,Systems Engineer,USD,US,100,US,M,12.496874845318198
2024,SE,FT,Systems Engineer,USD,US,100,US,M,11.690234479940639
2024,SE,FT,Engineer,USD,US,0,US,M,12.947414574939787
2024,SE,FT,Engineer,USD,US,0,US,M,12.513557345278134
2024,SE,FT,Engineer,USD,US,0,US,M,12.21230319528081
2024,SE,FT,Engineer,USD,US,0,US,M,11.589886506106357
2024,MI,FT,Python Developer,USD,CA,0,CA,M,11.608235644774552
2024,MI,FT,Python Developer,USD,CA,0,CA,M,11.512925464970229
2024,MI,FT,Python Developer,USD,US,0,US,M,11.608235644774552
2024,MI,FT,Python Developer,USD,US,0,US,M,11.512925464970229
2024,SE,FT,Platform Engineer,USD,US,0,US,M,12.42857599195696
2024,SE,FT,Platform Engineer,USD,US,0,US,M,12.023110883848796
2024,SE,FT,Platform Engineer,USD,US,0,US,M,12.127678578102161
2024,SE,FT,Platform Engineer,USD,US,0,US,M,11.722213469993997
2024,SE,FT,Product Analyst,USD,US,0,US,M,11.656506193447752
2024,SE,FT,Product Analyst,USD,US,0,US,M,11.251041085339589
2024,MI,FT,Engineer,USD,US,0,US,M,12.016726473799254
2024,MI,FT,Engineer,USD,US,0,US,M,11.611865412825132
2024,SE,FT,Engineer,USD,US,0,US,M,11.653556594709974
2024,SE,FT,Engineer,USD,US,0,US,M,11.247656987355347
2024,SE,FT,Manager,USD,US,0,US,M,12.119730135708108
2024,SE,FT,Manager,USD,US,0,US,M,11.714265027599945
2024,SE,FT,Engineer,USD,US,0,US,M,12.627247047343518
2024,SE,FT,Engineer,USD,US,0,US,M,12.007621706806335
2024,SE,FT,Site Reliability Engineer,USD,US,0,US,M,12.734492577697116
2024,SE,FT,Site Reliability Engineer,USD,US,0,US,M,12.100712129872347
2024,SE,FT,Data Engineer,USD,US,100,US,M,12.611537753638338
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.77528972943772
2024,SE,FT,Engineer,USD,US,0,US,M,12.031719258385396
2024,SE,FT,Engineer,USD,US,0,US,M,11.842229212112828
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.918390573078392
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.635143097694478
2024,SE,FT,Data Scientist,USD,US,0,US,M,12.265095985979634
2024,SE,FT,Data Scientist,USD,US,0,US,M,11.85963087787147
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.897337163880561
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.305286100191983
2024,SE,FT,Analyst,USD,US,0,US,M,12.147595715771198
2024,SE,FT,Analyst,USD,US,0,US,M,11.742130607663034
2024,EX,FT,Manager,USD,US,0,US,M,12.187501259944739
2024,EX,FT,Manager,USD,US,0,US,M,11.782036151836573
2024,EN,FT,Data Reporting Analyst,USD,US,100,US,M,11.410892739405076
2024,EN,FT,Data Reporting Analyst,USD,US,100,US,M,10.82377030567982
2024,SE,FT,Software Engineer,USD,US,100,US,M,12.468436909997665
2024,SE,FT,Software Engineer,USD,US,100,US,M,11.77528972943772
2024,MI,FT,Associate,USD,US,0,US,M,11.58617592670982
2024,MI,FT,Associate,USD,US,0,US,M,11.075969689770693
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.558136976911223
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,11.923046384614587
2024,SE,FT,Analyst,USD,US,0,US,M,12.271298430447882
2024,SE,FT,Analyst,USD,US,0,US,M,11.865833322339716
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.488239537293845
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.828465865550406
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.982929094215963
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.289781913656018
2024,SE,FT,DevOps Engineer,USD,US,100,US,M,11.888185628798702
2024,SE,FT,DevOps Engineer,USD,US,100,US,M,11.687517223702242
2024,MI,FT,Product Manager,USD,CA,0,CA,M,11.946654038351252
2024,MI,FT,Product Manager,USD,CA,0,CA,M,11.541512921822141
2024,SE,FT,Software Engineer,USD,US,100,US,M,12.176540842924135
2024,SE,FT,Software Engineer,USD,US,100,US,M,11.657804726288314
2024,MI,FT,Software Engineer,USD,US,0,US,M,12.01248789645751
2024,MI,FT,Software Engineer,USD,US,0,US,M,11.493640703558361
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.176540842924135
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.657804726288314
2024,SE,FT,Software Engineer,USD,US,100,US,M,12.221010517894381
2024,SE,FT,Software Engineer,USD,US,100,US,M,11.702222635500608
2024,EN,FT,Analyst,USD,US,0,US,M,11.350406535472453
2024,EN,FT,Analyst,USD,US,0,US,M,11.289781913656018
2024,MI,FT,Research Scientist,USD,US,0,US,M,11.897337163880561
2024,MI,FT,Research Scientist,USD,US,0,US,M,11.305286100191983
2024,MI,FT,Associate,USD,US,0,US,M,11.407564949312402
2024,MI,FT,Associate,USD,US,0,US,M,11.042921835724492
2024,SE,FT,Engineer,USD,US,0,US,M,12.388394202324129
2024,SE,FT,Engineer,USD,US,0,US,M,11.982929094215963
2024,MI,FT,Applied Scientist,USD,US,0,US,L,12.468436909997665
2024,MI,FT,Applied Scientist,USD,US,0,US,L,11.921053690497876
2024,MI,FT,Applied Scientist,USD,US,0,US,L,12.311333156187667
2024,MI,FT,Applied Scientist,USD,US,0,US,L,11.820410164718188
2024,MI,FT,Product Manager,USD,US,0,US,M,12.409013489526863
2024,MI,FT,Product Manager,USD,US,0,US,M,11.982929094215963
2024,MI,FT,Manager,USD,US,0,US,M,12.021247958518101
2024,MI,FT,Manager,USD,US,0,US,M,11.51042233475211
2024,SE,FT,Data Engineer,USD,US,0,US,M,11.84939770159144
2024,SE,FT,Data Engineer,USD,US,0,US,M,11.589886506106357
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.396391648714276
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.225243392518447
2024,SE,FT,Data Engineer,USD,US,0,US,M,12.170445467887022
2024,SE,FT,Data Engineer,USD,US,0,US,M,12.00701176473192
2024,MI,FT,Data Analyst,USD,US,0,US,M,11.77528972943772
2024,MI,FT,Data Analyst,USD,US,0,US,M,11.55214617812351
2024,SE,FT,Data Analyst,USD,US,0,US,M,11.813030057420567
2024,SE,FT,Data Analyst,USD,US,0,US,M,11.703545824578878
2024,SE,FT,Consultant,USD,US,0,US,M,12.128111104060462
2024,SE,FT,Consultant,USD,US,0,US,M,12.072541252905651
2024,MI,FT,Software Engineer,USD,US,0,US,M,12.240474072247506
2024,MI,FT,Software Engineer,USD,US,0,US,M,11.835008964139341
2024,MI,FT,Software Engineer,USD,US,0,US,M,12.388394202324129
2024,MI,FT,Software Engineer,USD,US,0,US,M,11.982929094215963
2024,SE,FT,Engineer,USD,US,0,US,M,12.35017298950393
2024,SE,FT,Engineer,USD,US,0,US,M,11.944707881395766
2024,SE,FT,Data Product Manager,USD,US,0,US,M,11.870599909242044
2024,SE,FT,Data Product Manager,USD,US,0,US,M,11.643953727376633
2024,SE,FT,Full Stack Engineer,USD,US,100,US,M,12.659692795525386
2024,SE,FT,Full Stack Engineer,USD,US,100,US,M,12.253909974944333
2024,EN,FT,Business Analyst,USD,US,0,US,M,11.498745401396395
2024,EN,FT,Business Analyst,USD,US,0,US,M,11.136630734161844
2024,MI,FT,Data Scientist,USD,US,100,US,M,12.206072645530174
2024,MI,FT,Data Scientist,USD,US,100,US,M,12.043553716032399
2024,SE,FT,Data Scientist,USD,US,100,US,M,12.213544660368875
2024,SE,FT,Data Scientist,USD,US,100,US,M,12.117241431823558
2024,MI,FT,Data Scientist,USD,US,0,US,M,12.133501952695338
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.910358401381128
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.573550086786664
2024,MI,FT,Data Scientist,USD,US,0,US,M,11.062724463020672
2024,SE,FT,Data Scientist,USD,US,0,US,M,12.641096555879882
2024,SE,FT,Data Scientist,USD,US,0,US,M,12.287652632522597
2024,SE,FT,Data Scientist,USD,US,0,US,M,12.345834587905333
2024,SE,FT,Data Scientist,USD,US,0,US,M,12.154779351142624
2024,MI,FT,Data Scientist,USD,US,0,US,M,12.154779351142624
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.375815420117268
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.044212322632863
2024,SE,FT,Manager,USD,US,0,US,M,12.468436909997665
2024,SE,FT,Manager,USD,US,0,US,M,12.154779351142624
2024,SE,FT,Systems Engineer,USD,US,0,US,M,12.35017298950393
2024,SE,FT,Systems Engineer,USD,US,0,US,M,12.122691036591123
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.363076394339839
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.0015054797889
2024,MI,FT,Data Infrastructure Engineer,USD,US,0,US,M,12.301382825334498
2024,MI,FT,Data Infrastructure Engineer,USD,US,0,US,M,11.918390573078392
2024,SE,FT,Data Engineer,USD,US,100,US,M,12.498742259492994
2024,SE,FT,Data Engineer,USD,US,100,US,M,12.230765258120545
2024,MI,FT,Data Engineer,USD,US,0,US,M,12.147383649181494
2024,MI,FT,Data Engineer,USD,US,0,US,M,11.842229212112828
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.918390573078392
2024,SE,FT,Data Engineer,USD,US,100,US,M,11.736069016284437
2024,SE,FT,Data Specialist,USD,US,0,US,M,11.814510442591
2024,SE,FT,Data Specialist,USD,US,0,US,M,11.3290026268093
2024,MI,FT,Data Specialist,USD,US,0,US,M,11.225243392518447
2024,MI,FT,Data Specialist,USD,US,0,US,M,11.112447898373103
2024,MI,FT,Data Specialist,USD,US,0,US,M,10.896739325546411
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.918390573078392
2024,SE,FT,Software Engineer,USD,US,0,US,M,11.813030057420567
2024,MI,FT,Engineer,USD,US,0,US,M,12.157407473548894
2024,MI,FT,Engineer,USD,US,0,US,M,11.751942365440728
2024,MI,FT,Robotics Engineer,USD,US,0,US,M,12.072541252905651
2024,MI,FT,Robotics Engineer,USD,US,0,US,M,11.512925464970229
2024,SE,FT,Research Scientist,USD,US,0,US,M,12.813593852622063
2024,SE,FT,Research Scientist,USD,US,0,US,M,12.313917572480921
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.429216196844383
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,11.982929094215963
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.611537753638338
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.100712129872347
2024,SE,FT,Software Engineer,USD,US,100,US,M,12.507657623150946
2024,SE,FT,Software Engineer,USD,US,100,US,M,12.4130868149145
2024,SE,FT,Machine Learning Engineer,USD,CA,100,CA,M,12.154779351142624
2024,SE,FT,Machine Learning Engineer,USD,CA,100,CA,M,11.982929094215963
2024,SE,FT,Software Engineer,USD,US,100,US,M,12.100712129872347
2024,SE,FT,Software Engineer,USD,US,100,US,M,11.982929094215963
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.779873068457553
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.154779351142624
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.672946381766982
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.30591798049989
2024,MI,FT,Machine Learning Engineer,USD,US,0,US,M,12.4130868149145
2024,MI,FT,Machine Learning Engineer,USD,US,0,US,M,12.061046873479915
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.388394202324129
2024,SE,FT,Machine Learning Engineer,USD,US,0,US,M,12.206072645530174
2024,MI,FT,Machine Learning Engineer,USD,US,0,US,M,12.323855681186558
2024,MI,FT,Machine Learning Engineer,USD,US,0,US,M,11.326595886778735
2024,SE,FT,Machine Learning Engineer,USD,US,100,US,M,12.128111104060462
2024,SE,FT,Machine Learning Engineer,USD,US,100,US,M,11.982929094215963
2024,MI,FT,Manager,USD,US,0,US,M,12.429216196844383
2024,MI,FT,Manager,USD,US,0,US,M,12.100712129872347
2024,EN,FT,Machine Learning Engineer,USD,US,0,US,M,12.100712129872347
2024,EN,FT,Machine Learning Engineer,USD,US,0,US,M,11.695247021764184
2024,MI,FT,Machine Learning Engineer,USD,US,0,US,M,12.429216196844383
2024,MI,FT,Machine Learning Engineer,USD,US,0,US,M,12.180754837545884
2024,SE,FT,Engineer,USD,US,0,US,M,12.196022309676673
2024,SE,FT,Engineer,USD,US,0,US,M,11.790557201568507
2024,SE,FT,Computational Biologist,USD,US,0,US,M,12.071397742203573
2024,SE,FT,Computational Biologist,USD,US,0,US,M,11.60185167416463
2024,MI,FT,Engineer,USD,US,0,US,M,11.929660165336623
2024,MI,FT,Engineer,USD,US,0,US,M,11.641318679738628
2024,MI,FT,Analytics Engineer,USD,US,100,US,M,12.043553716032399
2024,MI,FT,Analytics Engineer,USD,US,100,US,M,11.84939770159144
2024,SE,FT,Analytics Engineer,USD,US,0,US,M,12.072541252905651
2024,SE,FT,Analytics Engineer,USD,US,0,US,M,11.884489021402711
2024,MI,FT,Analytics Engineer,USD,US,100,US,M,11.652687407345388
2024,SE,FT,Applied Scientist,USD,US,0,US,M,12.296827008798639
2024,SE,FT,Applied Scientist,USD,US,0,US,M,12.078239274020289
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.407564949312402
2024,SE,FT,Data Analyst,USD,US,0,US,M,12.206072645530174
2024,SE,FT,Data Analyst,USD,US,0,US,M,11.652687407345388
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.225243392518447
2024,EN,FT,Data Analyst,USD,US,0,US,M,11.002099841204238
2024,MI,FT,Product Manager,USD,US,0,US,M,12.043553716032399
2024,MI,FT,Product Manager,USD,US,0,US,M,11.695247021764184
2024,MI,FT,Business Analyst,USD,US,0,US,M,11.512925464970229
2024,MI,FT,Business Analyst,USD,US,0,US,M,11.289781913656018
2024,MI,FT,Data Operations Engineer,USD,US,100,US,M,11.813030057420567
2024,MI,FT,Data Operations Engineer,USD,US,100,US,M,11.695247021764184
2024,MI,FT,Manager,USD,US,0,US,M,12.072541252905651
2024,MI,FT,Manager,USD,US,0,US,M,11.84939770159144
2024,MI,FT,Research Scientist,USD,US,0,US,M,12.18872300719506
2024,MI,FT,Research Scientist,USD,US,0,US,M,11.783257899086896
2024,SE,FT,Backend Engineer,USD,US,0,US,M,12.429216196844383
2024,SE,FT,Backend Engineer,USD,US,0,US,M,12.100712129872347
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.611537753638338
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.254862809699606
2024,MI,FT,Platform Engineer,USD,US,0,US,M,12.301382825334498
2024,MI,FT,Platform Engineer,USD,US,0,US,M,11.918390573078392
2024,MI,FT,Backend Engineer,USD,US,0,US,M,11.884489021402711
2024,MI,FT,Backend Engineer,USD,US,0,US,M,11.608235644774552
2024,SE,FT,DevOps Engineer,GBP,GB,0,GB,M,11.831379196088763
2024,SE,FT,DevOps Engineer,GBP,GB,0,GB,M,11.512925464970229
2024,SE,FT,Manager,USD,US,100,US,M,11.608235644774552
2024,SE,FT,Manager,USD,US,100,US,M,11.225243392518447
2024,MI,FT,Software Engineer,USD,US,0,US,M,12.821258284620408
2024,MI,FT,Software Engineer,USD,US,0,US,M,12.206072645530174
2024,MI,FT,Research Engineer,USD,US,0,US,M,12.793859310432293
2024,MI,FT,Research Engineer,USD,US,0,US,M,12.594730635321957
2024,MI,FT,Software Engineer,USD,US,0,US,M,12.301382825334498
2024,MI,FT,Software Engineer,USD,US,0,US,M,11.512925464970229
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.301382825334498
2024,SE,FT,Software Engineer,USD,US,0,US,M,12.337100907936577
